Week,Store ID,Product ID,Category,Region,Units_Sold,Units_Ordered,Avg_Inventory,Avg_Price,Avg_Discount,Avg_Competitor_Price,Promotion_Days
2022-02-14,S005,P0004,Furniture,South,25,188,50.0,15.75,0.0,12.84,0
2022-02-14,S005,P0004,Furniture,West,23,79,405.0,24.54,15.0,24.03,1
2022-02-14,S005,P0004,Toys,South,178,152,228.0,17.61,5.0,14.65,0
2022-02-14,S005,P0005,Clothing,South,16,85,275.0,65.45,20.0,65.97,0
2022-02-14,S005,P0005,Electronics,South,129,344,105.5,69.615,17.5,67.39,2
2022-02-14,S005,P0005,Furniture,West,188,155,260.0,63.49,5.0,60.85,0
2022-02-14,S005,P0005,Groceries,South,87,130,273.0,30.57,15.0,30.98,1
2022-02-14,S005,P0005,Toys,East,414,161,299.0,70.14500000000001,7.5,69.3,2
2022-02-14,S005,P0006,Clothing,South,43,192,431.0,39.97,5.0,40.41,0
2022-02-14,S005,P0006,Electronics,East,143,26,151.0,33.78,5.0,29.86,0
2022-02-14,S005,P0006,Furniture,South,78,276,108.5,72.07000000000001,17.5,76.56,2
2022-02-14,S005,P0006,Furniture,West,105,109,242.0,57.41,20.0,54.91,0
2022-02-14,S005,P0006,Groceries,North,15,166,109.0,70.76,20.0,70.31,1
2022-02-14,S005,P0006,Groceries,West,391,157,463.0,61.4,15.0,59.5,1
2022-02-14,S005,P0007,Clothing,North,193,104,255.0,44.15,0.0,43.45,0
2022-02-14,S005,P0007,Electronics,North,238,126,382.0,33.92,0.0,29.13,1
2022-02-14,S005,P0007,Electronics,West,70,193,158.0,15.87,0.0,14.32,1
2022-02-14,S005,P0007,Furniture,North,58,207,262.5,66.755,7.5,71.055,2
2022-02-14,S005,P0007,Furniture,West,69,24,89.0,27.9,10.0,23.19,1
2022-02-14,S005,P0007,Toys,East,16,49,200.0,14.53,10.0,19.05,1
2022-02-14,S005,P0008,Electronics,North,196,56,330.0,98.57,15.0,96.88,0
2022-02-14,S005,P0008,Electronics,West,152,172,180.5,54.815,7.5,55.655,1
2022-02-14,S005,P0008,Furniture,East,198,188,328.0,80.31,0.0,77.32,1
2022-02-14,S005,P0008,Furniture,North,364,35,437.0,83.3,0.0,86.95,0
2022-02-14,S005,P0008,Groceries,East,394,106,488.0,68.27,0.0,67.1,1
2022-02-14,S005,P0008,Toys,West,37,70,274.0,59.22,15.0,61.01,1
2022-02-14,S005,P0009,Clothing,East,390,81,420.0,72.9,0.0,75.39,1
2022-02-14,S005,P0009,Clothing,West,389,47,469.0,29.82,15.0,28.53,0
2022-02-14,S005,P0009,Furniture,North,248,22,395.0,12.37,20.0,16.79,1
2022-02-14,S005,P0009,Furniture,South,298,154,478.0,38.16,5.0,34.63,0
2022-02-14,S005,P0009,Groceries,South,208,195,415.0,83.17,15.0,86.68,0
2022-02-14,S005,P0009,Toys,East,235,77,482.0,95.94,10.0,91.9,1
2022-02-14,S005,P0009,Toys,North,98,154,386.0,88.43,0.0,92.81,1
2022-02-14,S005,P0010,Clothing,South,119,107,454.0,11.51,0.0,15.57,0
2022-02-14,S005,P0010,Electronics,North,89,161,465.0,62.95,0.0,61.94,1
2022-02-14,S005,P0010,Furniture,South,263,144,413.0,92.85,20.0,91.07,0
2022-02-14,S005,P0010,Groceries,North,352,246,218.5,76.36,10.0,74.12,0
2022-02-14,S005,P0010,Toys,South,444,207,291.5,72.525,7.5,76.72,0
2022-02-14,S005,P0011,Electronics,East,101,54,480.0,56.44,10.0,53.58,0
2022-02-14,S005,P0011,Electronics,West,157,101,260.0,12.73,20.0,12.52,1
2022-02-14,S005,P0011,Furniture,East,225,150,291.0,61.91,5.0,57.71,0
2022-02-14,S005,P0011,Groceries,East,237,205,177.0,74.31,10.0,75.955,1
2022-02-14,S005,P0011,Groceries,West,86,152,270.0,22.48,5.0,23.2,1
2022-02-14,S005,P0011,Toys,South,191,74,453.0,92.05,5.0,96.59,1
2022-02-14,S005,P0012,Clothing,East,4,55,104.0,85.54,15.0,81.81,0
2022-02-14,S005,P0012,Clothing,North,150,48,219.0,84.84,15.0,82.36,0
2022-02-14,S005,P0012,Furniture,North,109,103,486.0,44.25,5.0,45.86,0
2022-02-14,S005,P0012,Furniture,West,366,130,340.5,80.965,7.5,81.82499999999999,0
2022-02-14,S005,P0012,Groceries,East,71,67,199.0,55.75,20.0,60.13,1
2022-02-14,S005,P0012,Toys,North,294,37,424.0,28.54,0.0,32.03,0
2022-02-14,S005,P0013,Clothing,West,296,140,194.0,32.69,10.0,32.915,0
2022-02-14,S005,P0013,Electronics,North,96,119,431.0,33.38,10.0,31.98,0
2022-02-14,S005,P0013,Furniture,East,23,183,78.0,85.49,0.0,90.08,1
2022-02-14,S005,P0013,Furniture,North,130,40,330.0,96.6,20.0,101.49,0
2022-02-14,S005,P0013,Furniture,West,136,179,136.0,63.09,15.0,67.66,1
2022-02-14,S005,P0013,Toys,East,66,137,198.0,82.28,10.0,84.78,1
2022-02-14,S005,P0014,Clothing,North,50,71,183.0,81.69,10.0,79.07,0
2022-02-14,S005,P0014,Electronics,East,83,45,287.0,96.19,10.0,96.13,1
2022-02-14,S005,P0014,Furniture,East,141,104,148.0,67.59,0.0,64.08,1
2022-02-14,S005,P0014,Groceries,East,245,183,230.5,51.980000000000004,15.0,54.54,2
2022-02-14,S005,P0014,Groceries,South,388,146,494.0,37.59,0.0,42.18,0
2022-02-14,S005,P0014,Toys,North,106,113,227.0,26.01,0.0,22.76,1
2022-02-14,S005,P0015,Clothing,East,96,176,411.0,74.08,5.0,69.81,1
2022-02-14,S005,P0015,Furniture,North,45,168,72.0,17.19,5.0,16.89,0
2022-02-14,S005,P0015,Furniture,South,323,225,384.5,75.685,15.0,74.265,1
2022-02-14,S005,P0015,Furniture,West,71,55,218.0,74.25,15.0,76.23,0
2022-02-14,S005,P0015,Groceries,North,91,83,309.0,43.01,10.0,44.98,0
2022-02-14,S005,P0015,Toys,North,143,106,193.0,85.31,20.0,83.72,0
2022-02-14,S005,P0016,Clothing,East,102,73,273.0,96.55,15.0,94.28,1
2022-02-14,S005,P0016,Clothing,North,435,223,376.0,56.555,2.5,55.915000000000006,2
2022-02-14,S005,P0016,Groceries,West,199,207,298.0,27.310000000000002,2.5,27.560000000000002,2
2022-02-14,S005,P0016,Toys,East,382,33,413.0,49.03,10.0,45.22,1
2022-02-14,S005,P0016,Toys,North,68,118,160.0,39.53,20.0,41.15,1
2022-02-14,S005,P0017,Clothing,West,35,106,189.0,97.27,0.0,99.83,1
2022-02-14,S005,P0017,Electronics,North,165,130,230.0,55.42,0.0,60.04,1
2022-02-14,S005,P0017,Electronics,West,309,123,445.0,10.99,10.0,13.37,0
2022-02-14,S005,P0017,Groceries,South,432,306,316.5,81.27,20.0,81.34,2
2022-02-14,S005,P0017,Toys,North,292,124,314.0,80.02,15.0,84.5,0
2022-02-14,S005,P0017,Toys,South,212,45,419.0,72.78,20.0,69.08,0
2022-02-14,S005,P0018,Clothing,West,36,32,393.0,82.18,0.0,80.71,1
2022-02-14,S005,P0018,Electronics,East,236,61,279.0,33.38,15.0,29.98,0
2022-02-14,S005,P0018,Electronics,West,247,184,357.0,89.18,10.0,84.44,0
2022-02-14,S005,P0018,Groceries,South,30,57,161.0,99.58,15.0,102.27,0
2022-02-14,S005,P0018,Toys,West,306,279,167.33333333333334,47.35666666666666,8.333333333333334,45.13333333333333,3
2022-02-14,S005,P0019,Clothing,East,84,150,487.0,83.37,5.0,82.28,0
2022-02-14,S005,P0019,Clothing,South,221,167,449.0,13.77,20.0,13.74,1
2022-02-14,S005,P0019,Electronics,East,71,151,282.0,91.3,10.0,94.29,0
2022-02-14,S005,P0019,Electronics,North,61,34,198.0,55.36,15.0,55.5,0
2022-02-14,S005,P0019,Electronics,West,119,183,454.0,28.4,0.0,31.5,1
2022-02-14,S005,P0019,Groceries,North,217,41,309.0,62.48,5.0,63.68,0
2022-02-14,S005,P0019,Groceries,South,219,173,291.0,63.72,15.0,59.63,1
2022-02-14,S005,P0020,Clothing,West,114,193,359.0,28.77,5.0,25.28,1
2022-02-14,S005,P0020,Electronics,South,67,82,186.0,50.35,5.0,51.59,0
2022-02-14,S005,P0020,Furniture,North,462,134,469.0,56.65,10.0,59.12,1
2022-02-14,S005,P0020,Groceries,East,85,145,254.0,20.78,15.0,17.85,1
2022-02-14,S005,P0020,Groceries,South,157,122,475.0,37.32,5.0,34.94,0
2022-02-14,S005,P0020,Toys,North,145,331,395.5,54.04,17.5,53.599999999999994,0
2022-02-21,S001,P0001,Clothing,East,337,136,337.0,96.55,10.0,100.1,0
2022-02-21,S001,P0001,Clothing,North,282,353,264.0,22.845000000000002,15.0,26.25,2
2022-02-21,S001,P0001,Furniture,East,191,135,467.0,12.81,15.0,12.47,1
2022-02-21,S001,P0001,Groceries,North,106,55,167.0,52.53,10.0,54.21,0
2022-02-21,S001,P0001,Groceries,West,129,88,152.0,27.67,15.0,31.03,0
2022-02-21,S001,P0001,Toys,East,177,108,277.0,25.72,10.0,29.31,1
2022-02-21,S001,P0002,Clothing,North,348,182,443.0,89.08,0.0,87.24,1
2022-02-21,S001,P0002,Clothing,South,82,29,95.0,17.68,5.0,18.33,1
2022-02-21,S001,P0002,Electronics,South,173,174,238.0,56.7,10.0,57.63,0
2022-02-21,S001,P0002,Furniture,East,69,153,204.0,36.67,15.0,37.42,1
2022-02-21,S001,P0002,Groceries,North,208,252,176.5,53.724999999999994,5.0,51.275,2
2022-02-21,S001,P0002,Groceries,South,160,109,280.0,60.41,15.0,59.62,1
2022-02-21,S001,P0003,Electronics,North,31,141,198.0,21.59,5.0,18.18,0
2022-02-21,S001,P0003,Electronics,West,94,38,342.0,27.68,0.0,26.56,0
2022-02-21,S001,P0003,Furniture,North,34,174,340.0,21.31,10.0,18.39,1
2022-02-21,S001,P0003,Groceries,North,185,131,274.0,71.515,20.0,71.115,0
2022-02-21,S001,P0003,Toys,East,169,44,298.0,79.42,10.0,75.46,0
2022-02-21,S001,P0003,Toys,South,114,164,136.0,14.97,0.0,10.62,0
2022-02-21,S001,P0004,Clothing,East,311,86,338.0,20.14,20.0,19.47,1
2022-02-21,S001,P0004,Electronics,East,12,164,288.0,90.29,5.0,85.47,0
2022-02-21,S001,P0004,Electronics,West,62,101,333.0,99.14,20.0,101.4,1
2022-02-21,S001,P0004,Groceries,South,210,102,242.0,79.55,0.0,79.47,0
2022-02-21,S001,P0004,Groceries,West,178,70,204.0,69.21,5.0,65.91,1
2022-02-21,S001,P0004,Toys,North,100,110,305.0,21.32,15.0,18.77,1
2022-02-21,S001,P0004,Toys,South,46,178,209.0,60.65,5.0,58.17,0
2022-02-21,S001,P0005,Clothing,East,282,72,444.0,80.92,10.0,77.85,1
2022-02-21,S001,P0005,Clothing,North,105,68,285.0,16.41,5.0,12.12,0
2022-02-21,S001,P0005,Clothing,West,34,138,416.0,69.87,5.0,73.72,1
2022-02-21,S001,P0005,Electronics,South,237,97,266.0,38.5,5.0,36.8,0
2022-02-21,S001,P0005,Furniture,North,353,79,258.0,70.765,2.5,72.25,1
2022-02-21,S001,P0005,Toys,South,26,54,181.0,44.33,10.0,45.25,0
2022-02-21,S001,P0006,Clothing,South,44,44,81.0,26.26,20.0,26.11,0
2022-02-21,S001,P0006,Electronics,East,155,221,165.5,74.83,7.5,77.18,1
2022-02-21,S001,P0006,Furniture,North,171,171,426.0,54.19,0.0,50.65,0
2022-02-21,S001,P0006,Groceries,South,219,104,338.0,83.42,20.0,87.5,0
2022-02-21,S001,P0006,Toys,East,327,62,403.0,44.21,10.0,44.09,1
2022-02-21,S001,P0006,Toys,South,129,22,148.0,54.9,0.0,58.35,0
2022-02-21,S001,P0007,Electronics,South,263,86,197.5,47.04,7.5,50.535000000000004,1
2022-02-21,S001,P0007,Furniture,East,12,109,235.0,42.12,0.0,43.89,1
2022-02-21,S001,P0007,Groceries,East,32,142,261.5,57.99,5.0,61.14,1
2022-02-21,S001,P0007,Groceries,North,79,100,222.0,60.02,10.0,58.97,0
2022-02-21,S001,P0007,Toys,North,30,110,273.0,84.83,15.0,83.46,0
2022-02-21,S001,P0008,Clothing,South,288,398,205.5,35.975,2.5,38.985,1
2022-02-21,S001,P0008,Electronics,West,71,50,113.0,10.04,0.0,6.81,1
2022-02-21,S001,P0008,Furniture,South,55,125,73.0,64.25,20.0,66.78,1
2022-02-21,S001,P0008,Groceries,West,631,232,429.0,65.0,15.0,67.915,2
2022-02-21,S001,P0008,Toys,South,6,190,267.0,97.65,20.0,97.65,1
2022-02-21,S001,P0009,Clothing,East,424,70,249.5,48.635000000000005,5.0,44.38,0
2022-02-21,S001,P0009,Groceries,East,16,29,262.0,56.72,5.0,59.66,0
2022-02-21,S001,P0009,Groceries,North,35,116,381.0,57.84,0.0,55.13,0
2022-02-21,S001,P0009,Groceries,South,28,21,462.0,48.94,10.0,44.21,0
2022-02-21,S001,P0009,Toys,East,312,24,371.0,78.02,5.0,78.92,0
2022-02-21,S001,P0009,Toys,South,302,128,402.0,67.49,5.0,65.32,0
2022-02-21,S001,P0010,Clothing,South,44,156,142.0,21.09,5.0,24.83,0
2022-02-21,S001,P0010,Electronics,North,71,20,310.0,99.23,5.0,96.03,0
2022-02-21,S001,P0010,Furniture,East,24,85,176.0,42.47,0.0,43.76,0
2022-02-21,S001,P0010,Groceries,South,144,30,227.0,42.7,5.0,41.24,0
2022-02-21,S001,P0010,Toys,North,471,157,414.0,60.775,10.0,62.809999999999995,1
2022-02-21,S001,P0010,Toys,South,422,105,425.0,85.48,10.0,84.98,1
2022-02-21,S001,P0011,Clothing,North,431,70,458.0,76.76,5.0,74.46,0
2022-02-21,S001,P0011,Clothing,West,244,79,324.0,49.49,0.0,51.67,0
2022-02-21,S001,P0011,Electronics,North,187,68,223.0,81.72,5.0,79.0,1
2022-02-21,S001,P0011,Furniture,North,25,197,161.0,64.39,15.0,59.56,0
2022-02-21,S001,P0011,Furniture,South,283,91,319.0,49.519999999999996,7.5,52.739999999999995,0
2022-02-21,S001,P0011,Toys,South,111,196,299.0,36.49,0.0,36.3,0
2022-02-21,S001,P0012,Clothing,East,48,320,225.0,37.33,15.0,38.055,1
2022-02-21,S001,P0012,Electronics,East,86,56,240.0,43.16,0.0,42.43,1
2022-02-21,S001,P0012,Furniture,East,276,255,277.0,92.78,7.5,94.485,2
2022-02-21,S001,P0012,Furniture,South,147,42,475.0,50.06,15.0,48.84,1
2022-02-21,S001,P0012,Toys,South,277,120,336.0,74.71,15.0,75.88,0
2022-02-21,S001,P0013,Clothing,East,162,148,183.0,21.8,15.0,26.48,1
2022-02-21,S001,P0013,Clothing,North,105,192,139.0,62.81,7.5,63.254999999999995,0
2022-02-21,S001,P0013,Clothing,South,186,79,242.0,38.37,10.0,37.0,1
2022-02-21,S001,P0013,Furniture,North,213,30,296.0,35.87,15.0,35.11,0
2022-02-21,S001,P0013,Groceries,South,162,196,199.0,40.56,0.0,36.12,1
2022-02-21,S001,P0013,Toys,East,103,190,441.0,26.88,20.0,23.96,1
2022-02-21,S001,P0014,Clothing,North,93,183,320.0,74.58,20.0,79.42,0
2022-02-21,S001,P0014,Electronics,East,263,121,432.0,76.17,5.0,75.67,1
2022-02-21,S001,P0014,Electronics,South,215,184,220.0,22.52,15.0,26.85,1
2022-02-21,S001,P0014,Electronics,West,361,64,381.0,50.42,0.0,54.2,1
2022-02-21,S001,P0014,Furniture,North,168,148,254.0,93.64,20.0,95.17,0
2022-02-21,S001,P0014,Furniture,West,371,197,433.0,29.81,0.0,29.75,0
2022-02-21,S001,P0014,Groceries,West,206,144,389.0,64.57,5.0,69.05,0
2022-02-21,S001,P0015,Clothing,East,17,123,110.0,95.91,5.0,93.39,1
2022-02-21,S001,P0015,Clothing,North,72,134,117.0,34.0,15.0,34.82,0
2022-02-21,S001,P0015,Electronics,East,319,67,455.0,98.22,15.0,97.39,0
2022-02-21,S001,P0015,Electronics,North,499,171,423.0,13.655000000000001,5.0,13.709999999999999,1
2022-02-21,S001,P0015,Furniture,East,299,63,436.0,46.27,5.0,43.97,0
2022-02-21,S001,P0015,Toys,South,155,116,183.0,26.43,20.0,28.07,1
2022-02-21,S001,P0016,Clothing,North,19,126,178.0,22.54,15.0,24.03,1
2022-02-21,S001,P0016,Clothing,South,146,36,206.0,15.65,15.0,12.97,1
2022-02-21,S001,P0016,Clothing,West,309,191,473.0,78.05,5.0,77.38,0
2022-02-21,S001,P0016,Electronics,East,335,172,407.0,68.93,0.0,69.7,0
2022-02-21,S001,P0016,Electronics,South,158,148,169.0,52.8,5.0,51.03,0
2022-02-21,S001,P0016,Furniture,North,262,271,284.0,48.855,20.0,52.65,0
2022-02-21,S001,P0017,Clothing,South,440,200,491.0,15.73,0.0,13.95,0
2022-02-21,S001,P0017,Electronics,South,236,93,444.0,12.59,15.0,8.06,1
2022-02-21,S001,P0017,Furniture,East,108,122,121.0,30.97,0.0,32.29,0
2022-02-21,S001,P0017,Furniture,North,390,82,435.0,10.11,5.0,7.39,0
2022-02-21,S001,P0017,Furniture,West,10,56,86.0,60.3,10.0,59.51,1
2022-02-21,S001,P0017,Groceries,East,142,73,400.0,93.12,0.0,88.88,1
2022-02-21,S001,P0017,Groceries,North,69,127,204.0,38.54,10.0,38.62,0
2022-02-21,S001,P0018,Clothing,North,707,156,419.5,65.11,12.5,62.92,1
2022-02-21,S001,P0018,Electronics,South,229,75,388.0,57.92,20.0,58.12,0
2022-02-21,S001,P0018,Furniture,South,5,181,389.0,58.22,10.0,56.58,0
2022-02-21,S001,P0018,Furniture,West,71,194,230.0,95.52,0.0,95.37,0
2022-02-21,S001,P0018,Toys,East,239,114,404.0,33.45,5.0,33.29,0
2022-02-21,S001,P0018,Toys,North,449,82,480.0,48.79,15.0,48.12,0
2022-02-21,S001,P0019,Clothing,East,9,61,148.0,71.66,15.0,68.05,1
2022-02-21,S001,P0019,Clothing,North,121,22,375.0,48.19,10.0,49.37,0
2022-02-21,S001,P0019,Clothing,South,93,183,97.0,32.29,0.0,33.19,0
2022-02-21,S001,P0019,Furniture,East,136,34,293.0,51.32,15.0,54.08,1
2022-02-21,S001,P0019,Furniture,North,121,94,275.0,75.28,0.0,76.07,1
2022-02-21,S001,P0019,Toys,East,104,93,133.0,24.17,20.0,21.84,0
2022-02-21,S001,P0019,Toys,South,39,169,310.0,73.8,0.0,74.13,1
2022-02-21,S001,P0020,Clothing,South,52,88,58.0,49.14,10.0,46.86,1
2022-02-21,S001,P0020,Electronics,North,291,98,404.0,41.46,5.0,37.88,1
2022-02-21,S001,P0020,Electronics,South,181,79,469.0,46.79,0.0,50.52,0
2022-02-21,S001,P0020,Furniture,North,18,49,64.0,36.29,5.0,33.42,0
2022-02-21,S001,P0020,Furniture,West,428,151,472.0,89.48,0.0,92.5,0
2022-02-21,S001,P0020,Groceries,East,446,165,489.0,68.76,20.0,67.14,0
2022-02-21,S001,P0020,Groceries,North,73,76,133.0,36.72,10.0,37.68,0
2022-02-21,S002,P0001,Clothing,East,126,23,140.0,41.87,20.0,38.06,0
2022-02-21,S002,P0001,Clothing,South,65,98,109.0,93.65,0.0,98.53,0
2022-02-21,S002,P0001,Clothing,West,51,77,93.0,18.52,10.0,22.49,0
2022-02-21,S002,P0001,Electronics,East,48,127,102.0,59.84,5.0,56.43,0
2022-02-21,S002,P0001,Electronics,West,86,163,240.0,25.74,10.0,27.3,0
2022-02-21,S002,P0001,Furniture,South,112,53,230.0,13.56,10.0,14.37,1
2022-02-21,S002,P0001,Groceries,West,87,120,379.0,66.76,5.0,65.74,1
2022-02-21,S002,P0002,Clothing,North,329,94,352.0,86.64,15.0,91.1,1
2022-02-21,S002,P0002,Clothing,West,373,33,463.0,22.98,10.0,22.51,0
2022-02-21,S002,P0002,Electronics,North,333,288,197.0,47.635,10.0,47.16,1
2022-02-21,S002,P0002,Groceries,East,66,39,129.0,67.83,20.0,68.41,1
2022-02-21,S002,P0002,Groceries,West,84,171,100.0,79.74,20.0,83.9,0
2022-02-21,S002,P0002,Toys,South,177,137,177.0,38.89,15.0,41.48,1
2022-02-21,S002,P0003,Clothing,East,109,60,274.0,22.67,15.0,22.28,1
2022-02-21,S002,P0003,Clothing,South,255,20,343.0,55.76,10.0,52.53,1
2022-02-21,S002,P0003,Electronics,West,189,48,371.0,87.43,10.0,91.76,1
2022-02-21,S002,P0003,Furniture,West,130,40,348.0,78.47,15.0,75.63,1
2022-02-21,S002,P0003,Toys,West,248,365,313.0,60.48333333333333,8.333333333333334,60.723333333333336,2
2022-02-21,S002,P0004,Electronics,East,60,77,147.0,59.41,10.0,63.32,0
2022-02-21,S002,P0004,Electronics,West,179,117,214.0,10.74,5.0,13.58,1
2022-02-21,S002,P0004,Furniture,East,493,293,437.0,48.175,17.5,48.065,0
2022-02-21,S002,P0004,Furniture,West,210,50,357.0,31.6,20.0,30.27,0
2022-02-21,S002,P0004,Toys,East,71,41,113.0,85.51,15.0,89.32,1
2022-02-21,S002,P0004,Toys,West,212,91,441.0,77.63,5.0,79.78,1
2022-02-21,S002,P0005,Electronics,North,76,101,360.0,57.23,5.0,55.36,1
2022-02-21,S002,P0005,Groceries,North,151,81,325.0,41.15,20.0,39.02,0
2022-02-21,S002,P0005,Groceries,West,22,156,87.0,63.2,15.0,60.24,1
2022-02-21,S002,P0005,Toys,East,25,197,250.0,73.04,10.0,69.65,1
2022-02-21,S002,P0005,Toys,North,105,200,371.0,50.2,15.0,51.83,0
2022-02-21,S002,P0005,Toys,South,99,105,136.0,18.97,5.0,18.02,1
2022-02-21,S002,P0005,Toys,West,37,162,59.0,49.48,0.0,51.98,0
2022-02-21,S002,P0006,Clothing,East,52,145,413.0,95.72,15.0,91.9,0
2022-02-21,S002,P0006,Electronics,South,246,191,223.0,54.135000000000005,12.5,55.28,1
2022-02-21,S002,P0006,Furniture,East,67,40,468.0,21.07,0.0,19.99,0
2022-02-21,S002,P0006,Furniture,North,47,122,124.0,92.51,0.0,94.66,0
2022-02-21,S002,P0006,Furniture,West,96,142,245.0,19.79,15.0,22.55,1
2022-02-21,S002,P0006,Groceries,West,238,41,324.0,75.29,10.0,74.91,0
2022-02-21,S002,P0007,Clothing,East,90,30,447.0,62.92,10.0,65.72,0
2022-02-21,S002,P0007,Clothing,North,264,25,276.0,38.12,20.0,33.17,0
2022-02-21,S002,P0007,Electronics,West,275,90,489.0,97.84,5.0,95.44,0
2022-02-21,S002,P0007,Furniture,East,431,150,442.0,95.12,0.0,93.4,1
2022-02-21,S002,P0007,Furniture,South,255,40,288.0,72.7,20.0,75.76,1
2022-02-21,S002,P0007,Groceries,West,69,147,499.0,78.77,10.0,74.07,0
2022-02-21,S002,P0007,Toys,South,70,196,113.0,11.89,10.0,15.67,1
2022-02-21,S002,P0008,Clothing,North,45,47,86.0,12.58,5.0,10.3,1
2022-02-21,S002,P0008,Clothing,South,35,189,418.0,46.46,15.0,42.59,1
2022-02-21,S002,P0008,Electronics,North,39,33,239.0,11.19,5.0,7.39,0
2022-02-21,S002,P0008,Furniture,East,38,114,62.0,61.38,10.0,58.49,1
2022-02-21,S002,P0008,Furniture,North,10,156,213.0,20.89,10.0,17.47,1
2022-02-21,S002,P0008,Groceries,West,95,86,104.0,70.68,15.0,67.23,1
2022-02-21,S002,P0008,Toys,North,106,184,328.0,21.08,5.0,22.97,1
2022-02-21,S002,P0009,Clothing,East,165,175,398.0,21.2,20.0,23.9,1
2022-02-21,S002,P0009,Clothing,North,104,116,274.0,42.45,5.0,45.57,1
2022-02-21,S002,P0009,Electronics,East,73,41,131.0,36.92,5.0,33.25,0
2022-02-21,S002,P0009,Furniture,East,113,58,113.0,37.25,20.0,34.47,0
2022-02-21,S002,P0009,Furniture,West,82,71,478.0,20.11,5.0,17.5,0
2022-02-21,S002,P0009,Groceries,West,2,183,195.0,19.77,10.0,15.24,0
2022-02-21,S002,P0009,Toys,South,237,114,312.0,71.08,10.0,70.24,0
2022-02-21,S002,P0010,Clothing,North,80,179,334.0,63.76,20.0,68.07,1
2022-02-21,S002,P0010,Electronics,North,195,61,325.0,60.32,10.0,64.05,1
2022-02-21,S002,P0010,Electronics,South,131,75,457.0,56.99,15.0,61.98,0
2022-02-21,S002,P0010,Electronics,West,70,139,239.0,65.42,20.0,63.59,0
2022-02-21,S002,P0010,Furniture,South,49,61,203.0,99.56,15.0,99.12,0
2022-02-21,S002,P0010,Toys,South,86,181,126.0,98.43,15.0,100.37,1
2022-02-21,S002,P0010,Toys,West,67,186,259.0,87.83,10.0,91.3,1
2022-02-21,S002,P0011,Electronics,North,33,22,74.0,49.09,0.0,49.73,0
2022-02-21,S002,P0011,Electronics,South,121,35,356.0,26.39,10.0,27.63,0
2022-02-21,S002,P0011,Furniture,North,48,159,73.0,83.69,15.0,83.61,1
2022-02-21,S002,P0011,Furniture,South,211,141,324.0,48.19,5.0,43.39,0
2022-02-21,S002,P0011,Furniture,West,30,86,227.0,25.52,10.0,25.05,0
2022-02-21,S002,P0011,Groceries,East,401,150,357.0,94.6,12.5,96.785,2
2022-02-21,S002,P0012,Clothing,West,231,108,232.0,38.61,15.0,40.585,2
2022-02-21,S002,P0012,Furniture,South,120,62,153.0,70.62,10.0,73.37,0
2022-02-21,S002,P0012,Furniture,West,272,270,276.5,29.619999999999997,10.0,31.865000000000002,0
2022-02-21,S002,P0012,Groceries,North,91,98,160.0,17.6,5.0,12.61,1
2022-02-21,S002,P0012,Groceries,South,1,175,51.0,49.99,10.0,51.21,1
2022-02-21,S002,P0013,Clothing,East,174,22,246.0,29.24,20.0,27.05,1
2022-02-21,S002,P0013,Clothing,North,402,84,440.0,12.46,10.0,8.59,1
2022-02-21,S002,P0013,Furniture,South,208,157,406.0,80.18,15.0,77.49,0
2022-02-21,S002,P0013,Groceries,South,85,36,329.0,87.01,5.0,87.77,1
2022-02-21,S002,P0013,Groceries,West,24,147,391.0,31.74,20.0,29.41,1
2022-02-21,S002,P0013,Toys,East,81,159,104.0,28.08,5.0,29.97,0
2022-02-21,S002,P0013,Toys,North,147,43,195.0,46.88,10.0,46.89,0
2022-02-21,S002,P0014,Clothing,East,406,143,260.5,37.955,15.0,35.73,0
2022-02-21,S002,P0014,Electronics,West,318,173,386.0,23.39,5.0,19.15,0
2022-02-21,S002,P0014,Furniture,East,439,41,440.0,58.64,15.0,54.13,0
2022-02-21,S002,P0014,Furniture,West,96,101,232.0,52.86,20.0,47.88,1
2022-02-21,S002,P0014,Groceries,West,322,159,369.0,49.06,15.0,46.27,0
2022-02-21,S002,P0014,Toys,East,193,94,411.0,51.68,15.0,56.54,1
2022-02-21,S002,P0015,Clothing,East,236,173,280.0,57.0,20.0,56.93,0
2022-02-21,S002,P0015,Clothing,North,16,156,399.0,66.54,15.0,70.19,1
2022-02-21,S002,P0015,Furniture,East,157,66,489.0,28.04,10.0,28.25,0
2022-02-21,S002,P0015,Groceries,East,73,44,298.0,62.64,10.0,66.75,1
2022-02-21,S002,P0015,Groceries,North,5,166,52.0,47.97,10.0,43.82,1
2022-02-21,S002,P0015,Toys,East,261,213,326.0,76.03999999999999,5.0,78.3,1
2022-02-21,S002,P0016,Clothing,East,340,48,355.0,14.59,15.0,12.64,0
2022-02-21,S002,P0016,Clothing,West,344,286,331.5,57.120000000000005,7.5,57.400000000000006,0
2022-02-21,S002,P0016,Electronics,South,63,61,317.0,78.47,15.0,74.4,0
2022-02-21,S002,P0016,Electronics,West,219,101,348.0,44.1,5.0,46.25,1
2022-02-21,S002,P0016,Groceries,South,163,150,466.5,30.02,7.5,29.935000000000002,1
2022-02-21,S002,P0017,Clothing,East,51,85,471.0,42.37,10.0,44.47,1
2022-02-21,S002,P0017,Clothing,South,47,101,131.0,41.27,0.0,36.86,1
2022-02-21,S002,P0017,Clothing,West,17,56,211.0,54.11,5.0,55.82,1
